CustomerID,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status
17873,17730,20190112,GGOEGOLC014299,Google Metallic Notebook Set,Office,4,4.94,35.96,Clicked
17873,17731,20190112,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Used
17873,17731,20190112,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked
17873,17732,20190112,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
17873,17733,20190112,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
13093,17734,20190112,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
13093,17734,20190112,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
13093,17735,20190112,GGOEAKDH019899,Windup Android,Lifestyle,2,4.12,6.5,Not Used
13093,17737,20190112,GGOEGADJ057116,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1,90.77,6.5,Used
13093,17738,20190112,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
13093,17739,20190112,GGOEYAYR068625,YouTube Youth Short Sleeve Tee Red,Apparel,1,19.59,6.5,Used
13093,17740,20190112,GGOEAKDH019899,Windup Android,Lifestyle,52,3.96,6.5,Clicked
13093,17740,20190112,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,Housewares,26,2.48,6.5,Clicked
13093,17740,20190112,GGOEGCKQ013199,1 oz Hand Sanitizer,Lifestyle,52,1.97,6.5,Used
13093,17740,20190112,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,5,3.08,6.5,Clicked
13093,17740,20190112,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,5,3.08,6.5,Used
13093,17740,20190112,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,10,2.05,6.5,Used
13093,17740,20190112,GGOEGFSR022099,Google Kick Ball,Lifestyle,26,1.97,6.5,Clicked
12921,17740,20190112,GGOEGGOA017399,Maze Pen,Office,52,0.98,6.5,Clicked
12921,17740,20190112,GGOEGHPB071610,Google Twill Cap,Apparel,10,11.34,6.5,Clicked
12921,17740,20190112,GGOEGOAB015899,Rainbow Stylus Pen,Office,103,1.5,6.5,Clicked
12921,17740,20190112,GGOEGOAB021699,Google Ballpoint Pen Black,Office,26,1.97,6.5,Clicked
12921,17740,20190112,GGOEGOAC021799,Ballpoint Pen Blue,Office,52,0.98,6.5,Clicked
12921,17740,20190112,GGOEGOLC014299,Google Metallic Notebook Set,Office,10,6.18,6.5,Clicked
12921,17740,20190112,GGOEGOXQ016399,Badge Holder,Office,10,2.05,6.5,Used
12921,17742,20190112,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used
12921,17743,20190112,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
12921,17744,20190112,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3,122.77,6.5,Clicked
12921,17744,20190112,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked
12921,17745,20190112,GGOENEBB079399,Nest Protect Smoke + CO Black Wired Alarm-USA,Nest-USA,1,81.5,6.5,Used
12921,17745,20190112,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Not Used
12921,17745,20190112,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
12921,17746,20190112,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Not Used
13468,17748,20190112,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Not Used
13468,17750,20190112,GGOENEBQ081799,Nest Protect Smoke + CO White Wired Alarm - CA,Nest-Canada,2,107.29,8.7,Used
13468,17751,20190112,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,52,2.48,6.5,Used
13468,17751,20190112,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,62,1.99,6.5,Not Used
13468,17751,20190112,GGOEGOXQ016399,Badge Holder,Office,83,1.98,6.5,Clicked
13468,17752,20190112,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Not Used
13468,17754,20190113,GGOEAAQB036114,Android Women's Fleece Hoodie,Apparel,1,57.76,6.5,Clicked
13468,17754,20190113,GGOEAAQB036115,Android Women's Fleece Hoodie,Apparel,1,57.76,6.5,Clicked
13468,17754,20190113,GGOEGAFB035817,Google Men's  Zip Hoodie,Apparel,1,57.76,6.5,Clicked
13468,17755,20190113,GGOEGBFC018799,Electronics Accessory Pouch,Bags,1,4.12,6.5,Used
13468,17755,20190113,GGOEGDHB072199,Google Accent Insulated Stainless Steel Bottle,Drinkware,1,20.62,6.5,Clicked
13468,17755,20190113,GGOEGHPJ080310,Google Blackout Cap,Headgear,1,15.67,6.5,Clicked
13468,17755,20190113,GGOEGOBG023599,Colored Pencil Set,Office,1,2.47,6.5,Used
13468,17755,20190113,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,1,4.94,6.5,Used
13468,17756,20190113,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
13468,17757,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
13468,17758,20190113,GGOEGOAB015899,Rainbow Stylus Pen,Office,31,1.2,6.5,Clicked
13468,17759,20190113,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5,81.5,6.5,Clicked
17760,17760,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
17760,17761,20190113,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
17760,17762,20190113,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1,2.47,6.5,Not Used
17760,17762,20190113,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,2,1.64,6.5,Clicked
17760,17762,20190113,GGOEGFKQ020799,Google Doodle Decal,Office,1,2.47,6.5,Not Used
17760,17763,20190113,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used
17760,17764,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Used
17760,17765,20190113,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
17760,17766,20190113,GGOEGAYR023499,Straw Beach Mat,Lifestyle,4,8.24,35.96,Clicked
13468,17766,20190113,GGOEGBJC014399,Google Tote Bag,Bags,4,8.24,35.96,Not Used
13468,17766,20190113,GGOEGDHC082299,Google 25 oz Blue Stainless Steel Bottle,Drinkware,4,11.54,35.96,Clicked
16928,17766,20190113,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,4,1.64,35.96,Clicked
16928,17766,20190113,GGOEGHGC019799,Google Sunglasses,Lifestyle,4,2.89,35.96,Used
16928,17766,20190113,GGOEGOAC021799,Ballpoint Pen Blue,Office,72,0.79,35.96,Clicked
16928,17766,20190113,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,4,5.77,35.96,Clicked
16928,17767,20190113,GGOEYAAQ031717,YouTube Men's Short Sleeve Hero Tee  White,Apparel,1,17.53,6.5,Clicked
16928,17768,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Used
16048,17770,20190113,GGOEGAFB035817,Google Men's  Zip Hoodie,Apparel,1,46.21,6.5,Clicked
16048,17770,20190113,GGOEGHPA003010,Google Wool Heather Cap Heather/Navy,Headgear,1,20.62,6.5,Used
16048,17771,20190113,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,1,46.21,6.5,Used
16048,17771,20190113,GGOEGAHB057416,Google Men's Performance Polo Grey/Black,Apparel,1,74.27,6.5,Not Used
16048,17772,20190113,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,122.77,6.5,Not Used
16048,17772,20190113,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,6.5,Not Used
16048,17773,20190113,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
16048,17774,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,5,153.71,6.5,Clicked
16274,17775,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Not Used
16274,17776,20190113,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Not Used
16274,17778,20190113,GGOEYAAB034615,YouTube Men's Vintage Tee,Apparel,1,19.59,6.5,Clicked
16274,17779,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,3,153.71,6.5,Used
16274,17780,20190113,GGOEGFSR022099,Google Kick Ball,Lifestyle,1,1.64,6.5,Used
16274,17780,20190113,GGOEGHPB071610,Google Twill Cap,Apparel,1,9.07,6.5,Used
16274,17780,20190113,GGOEGHPL003315,Google Stretch Fit Hat L/XL Navy,Headgear,1,18.15,6.5,Used
16274,17780,20190113,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,122.77,6.5,Not Used
16274,17780,20190113,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,81.5,6.5,Used
16274,17780,20190113,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,6.5,Used
16274,17782,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
16274,17782,20190113,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
16274,17783,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
16274,17785,20190113,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
16274,17786,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
16274,17786,20190113,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
16274,17787,20190113,GGOEGBRJ037299,Google Alpine Style Backpack,Bags,1,82.52,6.5,Clicked
16274,17788,20190113,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
16274,17788,20190113,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked
16274,17789,20190113,GGOEGAFJ036214,Google Men's Pullover Hoodie Grey,Apparel,1,42.91,6.5,Clicked
16274,17789,20190113,GGOEGAFJ036215,Google Men's Pullover Hoodie Grey,Apparel,2,42.91,6.5,Clicked
16274,17791,20190113,GGOEGBJC019999,Collapsible Shopping Bag,Bags,1,5.15,6.5,Used
16274,17791,20190113,GGOEGOAB012999,Ballpoint Pen & Matching Tube Case,Office,1,6.18,6.5,Clicked
16274,17793,20190113,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Office,1,5.67,6.5,Clicked
16274,17795,20190113,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,81.5,6.5,Used
16274,17796,20190113,GGOEGAAL010616,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,14.02,6.5,Clicked
16274,17797,20190113,GGOEGOCB017499,Leatherette Journal,Office,2,11.34,6.5,Clicked
16274,17797,20190113,GGOEGOCL077699,Google Hard Cover Journal,Notebooks & Journals,2,15.46,6.5,Used
16274,17800,20190113,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,1,46.21,6.5,Clicked
16274,17800,20190113,GGOEGAFJ036216,Google Men's Pullover Hoodie Grey,Apparel,1,42.91,6.5,Used
16274,17801,20190113,GGOEGBMJ013399,Sport Bag,Bags,6,4.12,18.47,Used
16274,17801,20190113,GGOEGDHC015299,23 oz Wide Mouth Sport Bottle,Drinkware,6,9.07,18.47,Used
16274,17801,20190113,GGOEGFSR022099,Google Kick Ball,Lifestyle,6,1.64,18.47,Clicked
16274,17801,20190113,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,2,4.12,18.47,Used
16274,17801,20190113,GGOEGOCB017499,Leatherette Journal,Office,6,9.07,18.47,Used
16274,17802,20190113,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,3,1.64,6.5,Clicked
16274,17802,20190113,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,1.64,6.5,Used
16274,17802,20190113,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,1,3.29,6.5,Not Used
16274,17803,20190113,GGOEGBJR018199,Reusable Shopping Bag,Bags,8,2.89,57.74,Not Used
16274,17803,20190113,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,26,1.58,57.74,Clicked
16274,17803,20190113,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Office,12,3.29,57.74,Not Used
16274,17803,20190113,GGOEGOBG023599,Colored Pencil Set,Office,21,2.35,57.74,Used
16274,17803,20190113,GGOEGOCC017599,Recycled Paper Journal Set,Office,15,3.29,57.74,Not Used
16274,17803,20190113,GGOEGOCR017899,Recycled Paper Journal Set,Office,15,3.29,57.74,Clicked
16274,17804,20190113,GGOEGOCC017599,Recycled Paper Journal Set,Office,181,3.18,139.57,Clicked
16274,17806,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Not Used
16274,17809,20190113,GGOEGBFC018799,Electronics Accessory Pouch,Bags,36,5,64.01,Used
16274,17809,20190113,GGOEGFSR022099,Google Kick Ball,Lifestyle,36,2,64.01,Clicked
16274,17810,20190113,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Used
16274,17811,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
16274,17812,20190113,GGOEGAEC033114,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1,25.78,18.65,Clicked
16274,17813,20190113,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
16274,17814,20190113,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked
16274,17815,20190113,GGOEAAAQ032015,Android Men's Short Sleeve Hero Tee White,Apparel,1,17.53,6.5,Used
16274,17815,20190113,GGOEGAAJ032615,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1,19.59,6.5,Used
16274,17815,20190113,GGOEGAAQ010416,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,4,17.53,6.5,Clicked
16274,17815,20190113,GGOEGAAR010716,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1,17.53,6.5,Clicked
16274,17815,20190113,GGOEGAAR010717,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1,17.53,6.5,Used
16274,17815,20190113,GGOEGAEC033115,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1,25.78,6.5,Used
16274,17815,20190113,GGOEGAEC033116,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1,25.78,6.5,Clicked
16274,17815,20190113,GGOEGAEJ031314,Google Tri-blend Hoodie Grey,Apparel,1,41.26,6.5,Clicked
16274,17815,20190113,GGOEGAER033214,Google Men's Long Sleeve Raglan Cranberry,Apparel,1,25.78,6.5,Clicked
16274,17815,20190113,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,2,57.76,6.5,Clicked
16274,17815,20190113,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,2,57.76,6.5,Used
16274,17815,20190113,GGOEGOAR021899,Retractable Ballpoint Pen Red,Office,21,1.23,6.5,Clicked
16274,17816,20190113,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Used
16274,17817,20190113,GGOEGAAB010515,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,14.02,6.5,Clicked
14496,17817,20190113,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,1,20.62,6.5,Clicked
14496,17817,20190113,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,1,4.12,6.5,Not Used
14496,17817,20190113,GGOEGOCB017499,Leatherette Journal,Office,1,9.07,6.5,Clicked
14496,17817,20190113,GGOEGOCL077699,Google Hard Cover Journal,Notebooks & Journals,1,12.37,6.5,Clicked
14496,17817,20190113,GGOEYAAB031815,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1,14.02,6.5,Used
14696,17817,20190113,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,1,5.77,6.5,Used
14696,17818,20190113,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
14696,17819,20190113,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
14696,17820,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Not Used
14696,17824,20190113,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,1,57.76,6.5,Clicked
14696,17825,20190113,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2,81.5,6.5,Clicked
14696,17826,20190113,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
14696,17827,20190113,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
14696,17828,20190113,GGOEGAEJ031313,Google Tri-blend Hoodie Grey,Apparel,1,41.26,6.5,Clicked
14696,17829,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
14696,17830,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
14696,17831,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
14696,17832,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
14696,17833,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,35.3,Clicked
14696,17834,20190113,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
14696,17835,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
14696,17836,20190113,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,6,7.42,6.5,Clicked
14696,17837,20190113,GGOEACCQ017299,Android Lunch Kit,Lifestyle,1,18.56,6.5,Not Used
16539,17838,20190113,GGOEAKDH019899,Windup Android,Lifestyle,8,4.12,6.5,Used
16539,17838,20190113,GGOEGAAJ080715,Google Men's Around The Block Short Sleeve Tee Ash,Apparel,1,20.62,6.5,Clicked
16539,17838,20190113,GGOEGAAJ080716,Google Men's Around The Block Short Sleeve Tee Ash,Apparel,1,20.62,6.5,Used
16539,17838,20190113,GGOEGDHC015299,23 oz Wide Mouth Sport Bottle,Drinkware,10,11.34,6.5,Clicked
16539,17838,20190113,GGOEGGOA017399,Maze Pen,Office,52,0.98,6.5,Used
16539,17838,20190113,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,10,8.24,6.5,Clicked
16539,17839,20190113,GGOEGBFC018799,Electronics Accessory Pouch,Bags,3,5.15,6.5,Clicked
16539,17839,20190113,GGOEGBJR018199,Reusable Shopping Bag,Bags,3,3.61,6.5,Clicked
16539,17839,20190113,GGOEGBMJ013399,Sport Bag,Bags,1,5.15,6.5,Used
16539,17840,20190113,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,5,122.77,6.5,Clicked
16539,17842,20190113,GGOEGAEC033113,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1,20.62,6.5,Clicked
16539,17842,20190113,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,1,46.21,6.5,Used
16539,17843,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
16539,17851,20190113,GGOEGAAJ032614,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1,19.59,6.5,Clicked
16539,17851,20190113,GGOEYFKQ020699,YouTube Custom Decals,Office,1,2.05,6.5,Clicked
16539,17852,20190113,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3,122.77,6.5,Clicked
16539,17852,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Clicked
16539,17852,20190113,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2,81.5,6.5,Used
16539,17853,20190113,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
16539,17855,20190113,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,102.13,6.5,Not Used
16539,17856,20190113,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5,81.5,6.5,Clicked
17025,17857,20190113,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used
17025,17858,20190113,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
17025,17859,20190114,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5,81.5,6.5,Clicked
17025,17860,20190114,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Clicked
17025,17862,20190114,GGOENEBQ081599,Nest Cam Outdoor Security Camera - CA,Nest-Canada,1,153.71,8.7,Used
13777,17863,20190114,GGOEAAXN066329,Android Toddler Short Sleeve T-shirt Pink,Apparel,1,17.53,6.5,Clicked
13777,17863,20190114,GGOEGAXT065429,Google Toddler Short Sleeve T-shirt Yellow,Apparel,1,17.53,6.5,Clicked
13777,17863,20190114,GGOEYAXR066129,You Tube Toddler Short Sleeve Tee Red,Apparel,1,17.53,6.5,Clicked
13777,17864,20190114,GGOEGAAL010616,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,14.02,6.5,Used
13777,17864,20190114,GGOEGADB057316,Google Men's Lightweight Microfleece Jacket Black,Apparel,1,61.89,6.5,Not Used
13777,17864,20190114,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,1.64,6.5,Clicked
13777,17864,20190114,GGOEGOAB022499,Satin Black Ballpoint Pen,Office,1,33,6.5,Clicked
13777,17864,20190114,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,2,2.06,6.5,Clicked
13777,17865,20190114,GGOEGAAQ010417,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,2,17.53,6.5,Used
13777,17865,20190114,GGOEGAEC033113,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1,25.78,6.5,Clicked
13777,17865,20190114,GGOEGAEJ035313,Google Vintage Henley Grey/Black,Apparel,1,30.94,6.5,Clicked
13777,17865,20190114,GGOEGAER033213,Google Men's Long Sleeve Raglan Cranberry,Apparel,1,25.78,6.5,Used
13777,17865,20190114,GGOEGAQB036014,Google Women's Fleece Hoodie,Apparel,1,57.76,6.5,Clicked
13777,17865,20190114,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,25.78,6.5,Used
13777,17866,20190114,GGOEGAAB010516,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,17.53,6.5,Clicked
13777,17866,20190114,GGOEGAAJ032316,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1,19.59,6.5,Clicked
13777,17866,20190114,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,1,57.76,6.5,Clicked
13777,17867,20190114,GGOEYAAB031815,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1,17.53,6.5,Clicked
13777,17867,20190114,GGOEYFKQ020699,YouTube Custom Decals,Office,1,2.05,6.5,Clicked
13777,17868,20190114,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Not Used
13777,17869,20190114,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
13777,17870,20190114,GGOEGHPB071610,Google Twill Cap,Apparel,1,11.34,6.5,Not Used
13777,17871,20190114,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
13777,17873,20190114,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Clicked
13777,17875,20190114,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Not Used
13777,17876,20190114,GGOENEBB081499,Nest Cam Indoor Security Camera - CA,Nest-Canada,1,153.71,8.7,Used
13777,17877,20190114,GGOEGHPB071610,Google Twill Cap,Apparel,1,11.34,6.5,Clicked
13777,17878,20190114,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used
17690,17881,20190114,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
17690,17882,20190114,GGOEGAAL010614,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,14.02,6.5,Used
17690,17882,20190114,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
17690,17884,20190114,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used
17690,17885,20190114,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Clicked
17690,17886,20190114,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,Clicked
17690,17887,20190114,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,28.78,Used
17690,17888,20190114,GGOEGHPB071610,Google Twill Cap,Apparel,1,11.34,6.5,Clicked
13777,17889,20190114,GGOEAAAJ032414,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Apparel,1,15.67,6.5,Used
13777,17889,20190114,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,2,15.67,6.5,Clicked
